average,boston-seaport,singapore-onenorth,singapore-queenstown,singapore-hollandvillage
1.0463235294117648,1.0,1.0,1.190909090909091,1.0
1.5691176470588235,1.0,1.0,3.3454545454545457,1.0
1.5558823529411765,1.5558823529411765,1.0,1.0,1.0
2.038970588235294,2.038970588235294,1.0,1.0,1.0
3.6669117647058824,3.6669117647058824,1.0,1.0,1.0
1.7544117647058823,1.7544117647058823,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3110294117647059,1.3110294117647059,1.0,1.0,1.0
1.4566176470588235,1.4566176470588235,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.099264705882353,1.0,1.0,1.0,1.1962209302325582
2.8661764705882353,1.0,1.0,1.0,4.688953488372093
1.602205882352941,1.0,1.0,1.0,2.1904069767441863
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1654411764705883,1.0,1.0368852459016393,1.6,1.0
1.225,1.0,1.209016393442623,1.4636363636363636,1.0
1.026470588235294,1.0,1.0491803278688525,1.0,1.0
1.463235294117647,1.0,1.860655737704918,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.1191176470588236,1.013235294117647,1.1967213114754098,1.0,1.0
1.4102941176470587,1.0330882352941178,1.7008196721311477,1.0,1.0
1.2779411764705881,1.0,1.5163934426229508,1.0,1.0
1.1323529411764706,1.0,1.2459016393442623,1.0,1.0
1.099264705882353,1.0,1.1844262295081966,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.9,1.4764705882352942,1.0,2.745454545454545,1.0
2.1845588235294118,1.9463235294117647,1.0,1.981818181818182,1.0
2.4426470588235296,1.8205882352941176,1.0,3.5636363636363635,1.0
1.4102941176470587,1.1852941176470588,1.0,1.9272727272727272,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.6617647058823528,1.6617647058823528,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.138970588235294,1.138970588235294,1.0,1.0,1.0
2.2441176470588236,2.2441176470588236,1.0,1.0,1.0
3.6602941176470587,3.6602941176470587,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.026470588235294,1.026470588235294,1.0,1.0,1.0
1.4102941176470587,1.4102941176470587,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.3698529411764704,1.0,1.0,1.0,3.707848837209302
3.7529411764705882,1.0,1.0,1.0,6.441860465116279
5.552941176470588,1.0,1.0,1.0,10.0
1.026470588235294,1.0,1.0,1.0,1.052325581395349
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2647058823529411,1.0,1.2459016393442623,1.5454545454545454,1.0
1.5558823529411765,1.0,1.2581967213114753,2.7181818181818183,1.0
1.5029411764705882,1.0,1.098360655737705,2.8545454545454545,1.0
1.2647058823529411,1.0,1.4918032786885247,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0926470588235295,1.0926470588235295,1.0,1.0,1.0
1.6551470588235295,1.6485294117647058,1.0122950819672132,1.0,1.0
2.1316176470588237,2.052205882352941,1.1475409836065573,1.0,1.0
2.8463235294117646,1.5426470588235293,1.4426229508196722,5.390909090909091,1.0
1.6419117647058823,1.3375,1.5040983606557377,1.1363636363636362,1.0
1.0397058823529413,1.0066176470588235,1.0614754098360655,1.0,1.0
1.4301470588235294,1.0,1.110655737704918,2.5272727272727273,1.0
1.2117647058823529,1.0,1.0,1.8727272727272726,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1852941176470588,1.1852941176470588,1.0,1.0,1.0
1.0529411764705883,1.0529411764705883,1.0,1.0,1.0
1.1720588235294118,1.1720588235294118,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1654411764705883,1.1654411764705883,1.0,1.0,1.0
1.1455882352941176,1.1455882352941176,1.0,1.0,1.0
1.2117647058823529,1.2117647058823529,1.0,1.0,1.0
5.989705882352942,5.989705882352942,1.0,1.0,1.0
1.8470588235294119,1.8470588235294119,1.0,1.0,1.0
3.289705882352941,3.289705882352941,1.0,1.0,1.0
1.5625,1.5625,1.0,1.0,1.0
1.0397058823529413,1.0397058823529413,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.6088235294117648,1.0,1.0,1.0,2.203488372093023
4.3088235294117645,1.0,1.0,1.0,7.540697674418604
2.9058823529411764,1.0,1.0,1.0,4.767441860465116
5.413970588235294,1.0,1.0,1.0,9.725290697674419
4.699264705882353,1.0,1.0,1.0,8.3125
1.013235294117647,1.0,1.0,1.0,1.0261627906976745
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.8602941176470589,1.0,1.6270491803278688,3.1545454545454543,1.0
1.3176470588235294,1.0,1.3442622950819672,1.5454545454545454,1.0
1.2051470588235293,1.0,1.1967213114754098,1.4090909090909092,1.0
1.3375,1.0,1.6270491803278688,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1852941176470588,1.1852941176470588,1.0,1.0,1.0
1.5029411764705882,1.5029411764705882,1.0,1.0,1.0
1.6220588235294118,1.6220588235294118,1.0,1.0,1.0
2.6808823529411763,2.336764705882353,1.0,2.418181818181818,1.0
1.3970588235294117,1.0,1.0,2.6363636363636367,1.0
1.2183823529411764,1.0,1.0,1.9,1.0
1.5558823529411765,1.0,2.0327868852459017,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.8536764705882351,1.0,1.1844262295081966,4.109090909090909,1.0
1.1852941176470588,1.0794117647058823,1.1967213114754098,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2713235294117646,1.2713235294117646,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.4301470588235294,1.4301470588235294,1.0,1.0,1.0
1.9595588235294117,1.9595588235294117,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.7213235294117648,1.7213235294117648,1.0,1.0,1.0
4.183088235294118,4.183088235294118,1.0,1.0,1.0
6.936029411764705,6.936029411764705,1.0,1.0,1.0
3.1374999999999997,3.1374999999999997,1.0,1.0,1.0
8.147058823529411,8.147058823529411,1.0,1.0,1.0
1.536029411764706,1.536029411764706,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0,1.0,1.0,1.065406976744186
1.8404411764705881,1.0,1.0,1.0,2.6613372093023253
1.9066176470588236,1.0,1.0,1.0,2.792151162790698
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1852941176470588,1.0,1.0,1.0,1.3662790697674418
3.2963235294117643,1.0,1.0,1.0,5.539244186046512
2.204411764705882,1.0,1.0,1.0,3.3808139534883725
1.0066176470588235,1.0,1.0,1.0,1.0130813953488371
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0,1.0122950819672132,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1985294117647058,1.0,1.0,1.8181818181818183,1.0
1.4102941176470587,1.0,1.319672131147541,1.981818181818182,1.0
1.3308823529411764,1.0,1.5040983606557377,1.2454545454545454,1.0
1.2117647058823529,1.0,1.3934426229508197,1.0,1.0
1.6154411764705883,1.0,2.1434426229508197,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0066176470588235,1.0,1.0,1.0
1.0727941176470588,1.0727941176470588,1.0,1.0,1.0
1.1852941176470588,1.1852941176470588,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.2647058823529411,1.0,1.0,2.090909090909091,1.0
3.0713235294117647,2.7205882352941178,1.0,2.4454545454545453,1.0
1.1985294117647058,1.1985294117647058,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3176470588235294,1.0,1.5901639344262295,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.5625,1.0,1.0,3.3181818181818183,1.0
1.3308823529411764,1.1323529411764706,1.0,1.8181818181818183,1.0
1.013235294117647,1.0,1.0245901639344261,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0066176470588235,1.0066176470588235,1.0,1.0,1.0
1.2117647058823529,1.2117647058823529,1.0,1.0,1.0
1.026470588235294,1.026470588235294,1.0,1.0,1.0
1.099264705882353,1.099264705882353,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.7080882352941176,1.7080882352941176,1.0,1.0,1.0
2.958823529411765,2.958823529411765,1.0,1.0,1.0
3.9382352941176473,3.9382352941176473,1.0,1.0,1.0
3.9580882352941176,3.9580882352941176,1.0,1.0,1.0
1.2051470588235293,1.2051470588235293,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.522794117647059,1.522794117647059,1.0,1.0,1.0
2.740441176470588,2.740441176470588,1.0,1.0,1.0
1.3639705882352942,1.3639705882352942,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1323529411764706,1.0,1.0,1.0,1.2616279069767442
1.125735294117647,1.0,1.0,1.0,1.2485465116279069
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.099264705882353,1.0,1.0,1.0,1.1962209302325582
1.9198529411764707,1.0,1.0,1.0,2.818313953488372
1.9661764705882352,1.0,1.0,1.0,2.9098837209302326
1.0066176470588235,1.0,1.0,1.0,1.0130813953488371
1.0,1.0,1.0,1.0,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.138970588235294,1.0,1.0860655737704918,1.3818181818181818,1.0
1.0066176470588235,1.0,1.0,1.0272727272727273,1.0
1.0529411764705883,1.0,1.098360655737705,1.0,1.0
1.1125,1.0,1.209016393442623,1.0,1.0
1.1720588235294118,1.0,1.319672131147541,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0198529411764705,1.0198529411764705,1.0,1.0,1.0
1.0529411764705883,1.0529411764705883,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.026470588235294,1.0,1.0,1.1090909090909091,1.0
1.0,1.0,1.0,1.0,1.0
1.463235294117647,1.2713235294117646,1.0,1.790909090909091,1.0
1.6551470588235295,1.6551470588235295,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
2.038970588235294,1.0,2.930327868852459,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3308823529411764,1.0,1.0,2.3636363636363638,1.0
1.1191176470588236,1.0,1.0,1.490909090909091,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1125,1.1125,1.0,1.0,1.0
1.125735294117647,1.125735294117647,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.152205882352941,1.0,1.0,1.6272727272727274,1.0
1.0661764705882353,1.0,1.0,1.2727272727272727,1.0
1.0529411764705883,1.0,1.0,1.2181818181818183,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0330882352941178,1.0330882352941178,1.0,1.0,1.0
5.182352941176471,5.182352941176471,1.0,1.0,1.0
1.0926470588235295,1.0926470588235295,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.3639705882352942,1.3639705882352942,1.0,1.0,1.0
2.0058823529411764,2.0058823529411764,1.0,1.0,1.0
1.2580882352941176,1.2580882352941176,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0727941176470588,1.0,1.0,1.0,1.1438953488372092
1.1786764705882353,1.0,1.0,1.0,1.3531976744186047
1.0463235294117648,1.0,1.0,1.0,1.0915697674418605
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1125,1.0,1.0,1.0,1.2223837209302326
1.6816176470588236,1.0,1.0,1.0,2.3473837209302326
1.436764705882353,1.0,1.0,1.0,1.8633720930232558
1.0,1.0,1.0,1.0,1.0
1.0595588235294118,1.0,1.0245901639344261,1.190909090909091,1.0
1.0926470588235295,1.0,1.1598360655737705,1.0272727272727273,1.0
1.0397058823529413,1.0,1.0737704918032787,1.0,1.0
1.0794117647058823,1.0,1.1475409836065573,1.0,1.0
1.026470588235294,1.0,1.0491803278688525,1.0,1.0
1.0727941176470588,1.0727941176470588,1.0,1.0,1.0
1.152205882352941,1.152205882352941,1.0,1.0,1.0
1.2316176470588236,1.2316176470588236,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.1720588235294118,1.0,1.0,1.709090909090909,1.0
1.0330882352941178,1.013235294117647,1.0,1.0818181818181818,1.0
1.4433823529411764,1.099264705882353,1.0,2.418181818181818,1.0
1.3308823529411764,1.3308823529411764,1.0,1.0,1.0
1.5558823529411765,1.0,2.0327868852459017,1.0,1.0
1.2117647058823529,1.0,1.3934426229508197,1.0,1.0
1.0463235294117648,1.0463235294117648,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0397058823529413,1.0,1.0,1.1636363636363636,1.0
1.2911764705882354,1.0,1.0,2.2,1.0
1.0595588235294118,1.0198529411764705,1.0,1.1636363636363636,1.0
1.1191176470588236,1.1191176470588236,1.0,1.0,1.0
